00GL               20210204                                                                                   
0601GLB6Y       20210101000280100000005000 0600000104000000   
0601GLB6Y       20210101000285100000005000 0600000104000000   
0601GLB6Y       20210101000290100000005000 0600000104000000   
0601GLB6Y       20210101000295100000005000 0600000104000000   
0601GLB6Y       20210101000300100000005000 0600000104000000   
0601GLB6Y       20210101000305100000005000 0600000104000000   
0601GLB6Y       20210101000310100000005000 0600000104000000   
0601GLB6Y       20210101000315100000005000 0600000104000000   
0601GLB6Y       20210101000320100000005000 0600000104000000   
0601GLB6Y       20210101000325100000005000 0600000104000000   
0601GLB6Y       20210101000330100000005000 0600000104000000   
0601GLB6Y       20210101000335100000005000 0600000104000000   
0601GLB6Y       20210101000340100000005000 0600000104000000   
0601GLB6Y       20210101000345100000005000 0600000104000000   
0601GLB6Y       20210101000350100000005000 0600000104000000   
0601GLB6Y       20210101000355100000005000 0600000104000000   
0601GLB6Y       20210101000360100000005000 0600000104000000   
0601GLB6Y       20210101000365100000005000 0600000104000000   
0601GLB6Y       20210101000370100000005000 0600000104000000   
0601GLB6Y       20210101000375100000005000 0600000104000000   
0601GLB6Y       20210101000380100000005000 0600000104000000   
0601GLB6Y       20210101000385100000005000 0600000104000000   
0601GLB6Y       20210101000390100000005000 0600000104000000   
0601GLB6Y       20210101000395100000005000 0600000104000000   
0601GLB6Y       20210101000400100000005000 0600000104000000   
0601GLB6Y       20210101000405100000005000 0600000104000000   
0601GLB6Y       20210101000410100000005000 0600000104000000   
0601GLB6Y       20210101000415100000005000 0600000104000000   
0601GLB6Y       20210101000420100000005000 0600000104000000   
0601GLB6Y       20210101000425100000005000 0600000104000000   
0601GLB6Y       20210101000430100000005000 0600000104000000   
0601GLB6Y       20210101000435100000005000 0600000104000000   
0601GLB6Y       20210101000440100000005000 0600000104000000   
0601GLB6Y       20210101000445100000005000 0600000104000000   
0601GLB6Y       20210101000450100000005000 0600000104000000   
0601GLB6Y       20210101000455100000005000 0600000104000000   
0601GLB6Y       20210101000460100000005000 0600000104000000   
0601GLB6Y       20210101000465100000005000 0600000104000000   
0601GLB6Y       20210101000470100000005000 0600000104000000   
0601GLB6Y       20210101000475100000005000 0600000104000000   
0601GLB6Y       20210101000480100000005000 0600000104000000   
0601GLB6Y       20210101000485100000005000 0600000104000000   
0601GLB6Y       20210101000490100000005000 0600000104000000   
0601GLB6Y       20210101000495100000005000 0600000104000000   
0601GLB6Y       20210101000500100000005000 0600000104000000   
0601GLB6Y       20210101000505100000005000 0600000104000000   
0601GLB6Y       20210101000510100000005000 0600000104000000   
0601GLB6Y       20210101000515100000005000 0600000104000000   
0601GLB6Y       20210101000520100000005000 0600000104000000   
0601GLB6Y       20210101000525100000005000 0600000104000000   
0601GLB6Y       20210101000530100000005000 0600000104000000   
0601GLB6Y       20210101000535100000005000 0600000104000000   
0601GLB6Y       20210101000540100000005000 0600000104000000   
0601GLB6Y       20210101000545100000005000 0600000104000000   
0601GLB6Y       20210101000550100000005000 0600000104000000   
0601GLB6Y       20210101000555100000005000 0600000104000000   
0601GLB6Y       20210101000560100000005000 0600000104000000   
0601GLB6Y       20210101000565100000005000 0600000104000000   
0601GLB6Y       20210101000570100000005000 0600000104000000   
0601GLB6Y       20210101000575100000005000 0600000104000000   
0601GLB6Y       20210101000580100000005000 0600000104000000   
0601GLB6Y       20210101000585100000005000 0600000104000000   
0601GLB6Y       20210101000590100000005000 0600000104000000   
0601GLB6Y       20210101000595100000005000 0600000104000000   
0601GLB6Y       20210101000600100000005000 0600000104000000   
0601GLB6Y       20210101000605100000005000 0600000104000000   
0601GLB6Y       20210101000610100000005000 0600000104000000   
0601GLB6Y       20210101000615100000005000 0600000104000000   
0601GLB6Y       20210101000620100000005000 0600000104000000   
0601GLB6Y       20210101000625100000005000 0600000104000000   
0601GLB6Y       20210101000630100000005000 0600000104000000   
0601GLB6Y       20210101000635100000005000 0600000104000000   
0601GLB6Y       20210101000640100000005000 0600000104000000   
0601GLB6Y       20210101000645100000005000 0600000104000000   
0601GLB6Y       20210101000650100000005000 0600000104000000   
0601GLB6Y       20210101000655100000005000 0600000104000000   
0601GLB6Y       20210101000660100000005000 0600000104000000   
0601GLB6Y       20210101000665100000005000 0600000104000000   
0601GLB6Y       20210101000670100000005000 0600000104000000   
0601GLB6Y       20210101000675100000005000 0600000104000000   
0601GLB6Y       20210101000680100000005000 0600000104000000   
0601GLB6Y       20210101000685100000005000 0600000104000000   
0601GLB6Y       20210101000690100000005000 0600000104000000   
0601GLB6Y       20210101000695100000005000 0600000104000000   
0601GLB6Y       20210101000700100000005000 0600000104000017   
0601GLB6Y       20210101000705100000005000 0600000104000021   
0601GLB6Y       20210101000710100000005000 0600000104000024   
0601GLB6Y       20210101000715100000005000 0600000104000028   
0601GLB6Y       20210101000720100000005000 0600000104000030   
0601GLB6Y       20210101000725100000005000 0600000104000034   
0601GLB6Y       20210101000730100000005000 0600000104000038   
0601GLB6Y       20210101000735100000005000 0600000104000041   
0601GLB6Y       20210101000740100000005000 0600000104000044   
0601GLB6Y       20210101000745100000005000 0600000104000047   
0601GLB6Y       20210101000750100000005000 0600000104000050   
0601GLB6Y       20210101000755100000005000 0600000104000053   
0601GLB6Y       20210101000760100000005000 0600000104000055   
0601GLB6Y       20210101000765100000005000 0600000104000059   
0601GLB6Y       20210101000770100000005000 0600000104000061   
0601GLB6Y       20210101000775100000005000 0600000104000064   
0601GLB6Y       20210101000780100000005000 0600000104000066   
0601GLB6Y       20210101000785100000005000 0600000104000070   
0601GLB6Y       20210101000790100000005000 0600000104000072   
0601GLB6Y       20210101000795100000005000 0600000104000075   
0601GLB6Y       20210101000800100000005000 0600000104000079   
0601GLB6Y       20210101000805100000005000 0600000104000080   
0601GLB6Y       20210101000810100000005000 0600000104000084   
0601GLB6Y       20210101000815100000005000 0600000104000086   
0601GLB6Y       20210101000820100000005000 0600000104000089   
0601GLB6Y       20210101000825100000005000 0600000104000091   
0601GLB6Y       20210101000830100000005000 0600000104000094   
0601GLB6Y       20210101000835100000005000 0600000104000097   
0601GLB6Y       20210101000840100000005000 0600000104000099   
0601GLB6Y       20210101000845100000005000 0600000104000101   
0601GLB6Y       20210101000850100000005000 0600000104000103   
0601GLB6Y       20210101000855100000005000 0600000104000106   
0601GLB6Y       20210101000860100000005000 0600000104000108   
0601GLB6Y       20210101000865100000005000 0600000104000111   
0601GLB6Y       20210101000870100000005000 0600000104000113   
0601GLB6Y       20210101000875100000005000 0600000104000117   
0601GLB6Y       20210101000880100000005000 0600000104000121   
0601GLB6Y       20210101000885100000005000 0600000104000124   
0601GLB6Y       20210101000890100000005000 0600000104000128   
0601GLB6Y       20210101000895100000005000 0600000104000130   
0601GLB6Y       20210101000900100000005000 0600000104000134   
0601GLB6Y       20210101000905100000005000 0600000104000137   
0601GLB6Y       20210101000910100000005000 0600000104000138   
0601GLB6Y       20210101000915100000005000 0600000104000142   
0601GLB6Y       20210101000920100000005000 0600000104000145   
0601GLB6Y       20210101000925100000005000 0600000104000148   
0601GLB6Y       20210101000930100000005000 0600000104000151   
0601GLB6Y       20210101000935100000005000 0600000104000154   
0601GLB6Y       20210101000940100000005000 0600000104000157   
0601GLB6Y       20210101000945100000005000 0600000104000159   
0601GLB6Y       20210101000950100000005000 0600000104000163   
0601GLB6Y       20210101000955100000005000 0600000104000165   
0601GLB6Y       20210101000960100000005000 0600000104000168   
0601GLB6Y       20210101000965100000005000 0600000104000171   
0601GLB6Y       20210101000970100000005000 0600000104000174   
0601GLB6Y       20210101000975100000005000 0600000104000176   
0601GLB6Y       20210101000980100000005000 0600000104000179   
0601GLB6Y       20210101000985100000005000 0600000104000181   
0601GLB6Y       20210101000990100000005000 0600000104000184   
0601GLB6Y       20210101000995100000005000 0600000104000186   
0601GLB6Y       20210101001000100000005000 0600000104000190   
0601GLB6Y       20210101001005100000005000 0600000104000192   
0601GLB6Y       20210101001010100000005000 0600000104000195   
0601GLB6Y       20210101001015100000005000 0600000104000198   
0601GLB6Y       20210101001020100000005000 0600000104000200   
0601GLB6Y       20210101001025100000005000 0600000104000203   
0601GLB6Y       20210101001030100000005000 0600000104000205   
0601GLB6Y       20210101001035100000005000 0600000104000208   
0601GLB6Y       20210101001040100000005000 0600000104000211   
0601GLB6Y       20210101001045100000005000 0600000104000215   
0601GLB6Y       20210101001050100000005000 0600000104000218   
0601GLB6Y       20210101001055100000005000 0600000104000221   
0601GLB6Y       20210101001060100000005000 0600000104000224   
0601GLB6Y       20210101001065100000005000 0600000104000228   
0601GLB6Y       20210101001070100000005000 0600000104000230   
0601GLB6Y       20210101001075100000005000 0600000104000233   
0601GLB6Y       20210101001080100000005000 0600000104000236   
0601GLB6Y       20210101001085100000005000 0600000104000240   
0601GLB6Y       20210101001090100000005000 0600000104000243   
0601GLB6Y       20210101001095100000005000 0600000104000245   
0601GLB6Y       20210101001100100000005000 0600000104000248   
0601GLB6Y       20210101001105100000005000 0600000104000250   
0601GLB6Y       20210101001110100000005000 0600000104000253   
0601GLB6Y       20210101001115100000005000 0600000104000257   
0601GLB6Y       20210101001120100000005000 0600000104000259   
0601GLB6Y       20210101001125100000005000 0600000104000262   
0601GLB6Y       20210101001130100000005000 0600000104000265   
0601GLB6Y       20210101001135100000005000 0600000104000268   
0601GLB6Y       20210101001140100000005000 0600000104000270   
0601GLB6Y       20210101001145100000005000 0600000104000274   
0601GLB6Y       20210101001150100000005000 0600000104000276   
0601GLB6Y       20210101001155100000005000 0600000104000279   
0601GLB6Y       20210101001160100000005000 0600000104000281   
0601GLB6Y       20210101001165100000005000 0600000104000284   
0601GLB6Y       20210101001170100000005000 0600000104000287   
0601GLB6Y       20210101001175100000005000 0600000104000290   
0601GLB6Y       20210101001180100000005000 0600000104000292   
0601GLB6Y       20210101001185100000005000 0600000104000295   
0601GLB6Y       20210101001190100000005000 0600000104000298   
0601GLB6Y       20210101001195100000005000 0600000104000300   
0601GLB6Y       20210101001200100000005000 0600000104000303   
0601GLB6Y       20210101001205100000005000 0600000104000305   
