00OW               20221108                                                                                   
0601OWC1Y       20230101000555100000005000 0100000030000787   
0601OWC1Y       20230101000560100000005000 0100000030000796   
0601OWC1Y       20230101000565100000005000 0100000030000805   
0601OWC1Y       20230101000570100000005000 0100000030000812   
0601OWC1Y       20230101000575100000005000 0100000030000819   
0601OWC1Y       20230101000580100000005000 0100000030000826   
0601OWC1Y       20230101000585100000005000 0100000030000832   
0601OWC1Y       20230101000590100000005000 0100000030000839   
0601OWC1Y       20230101000595100000005000 0100000030000845   
0601OWC1Y       20230101000600100000005000 0100000030000851   
0601OWC1Y       20230101000605100000005000 0100000030000858   
0601OWC1Y       20230101000610100000005000 0100000030000864   
0601OWC1Y       20230101000615100000005000 0100000030000868   
0601OWC1Y       20230101000620100000005000 0100000030000874   
0601OWC1Y       20230101000625100000005000 0100000030000880   
0601OWC1Y       20230101000630100000005000 0100000030000884   
0601OWC1Y       20230101000635100000005000 0100000030000889   
0601OWC1Y       20230101000640100000005000 0100000030000895   
0601OWC1Y       20230101000645100000005000 0100000030000900   
0601OWC1Y       20230101000650100000005000 0100000030000904   
0601OWC1Y       20230101000655100000005000 0100000030000910   
0601OWC1Y       20230101000660100000005000 0100000030000915   
0601OWC1Y       20230101000665100000005000 0100000030000920   
0601OWC1Y       20230101000670100000005000 0100000030000923   
0601OWC1Y       20230101000675100000005000 0100000030000928   
0601OWC1Y       20230101000680100000005000 0100000030000933   
0601OWC1Y       20230101000685100000005000 0100000030000938   
0601OWC1Y       20230101000690100000005000 0100000030000943   
0601OWC1Y       20230101000695100000005000 0100000030000946   
0601OWC1Y       20230101000700100000005000 0100000030000951   
0601OWC1Y       20230101000705100000005000 0100000030000955   
0601OWC1Y       20230101000710100000005000 0100000030000960   
0601OWC1Y       20230101000715100000005000 0100000030000964   
0601OWC1Y       20230101000720100000005000 0100000030000969   
0601OWC1Y       20230101000725100000005000 0100000030000973   
0601OWC1Y       20230101000730100000005000 0100000030000977   
0601OWC1Y       20230101000735100000005000 0100000030000982   
0601OWC1Y       20230101000740100000005000 0100000030000986   
0601OWC1Y       20230101000745100000005000 0100000030000990   
0601OWC1Y       20230101000750100000005000 0100000030000994   
0601OWC1Y       20230101000755100000005000 0100000030000998   
0601OWC1Y       20230101000760100000005000 0100000030001002   
0601OWC1Y       20230101000765100000005000 0100000030001006   
0601OWC1Y       20230101000770100000005000 0100000030001010   
0601OWC1Y       20230101000775100000005000 0100000030001015   
0601OWC1Y       20230101000780100000005000 0100000030001019   
0601OWC1Y       20230101000785100000005000 0100000030001022   
0601OWC1Y       20230101000790100000005000 0100000030001026   
0601OWC1Y       20230101000795100000005000 0100000030001029   
0601OWC1Y       20230101000800100000005000 0100000030001033   
0601OWC1Y       20230101000805100000005000 0100000030001037   
0601OWC1Y       20230101000810100000005000 0100000030001040   
0601OWC1Y       20230101000815100000005000 0100000030001045   
0601OWC1Y       20230101000820100000005000 0100000030001048   
0601OWC1Y       20230101000825100000005000 0100000030001051   
0601OWC1Y       20230101000830100000005000 0100000030001055   
0601OWC1Y       20230101000835100000005000 0100000030001058   
0601OWC1Y       20230101000840100000005000 0100000030001062   
0601OWC1Y       20230101000845100000005000 0100000030001065   
0601OWC1Y       20230101000850100000005000 0100000030001070   
0601OWC1Y       20230101000855100000005000 0100000030001073   
0601OWC1Y       20230101000860100000005000 0100000030001076   
0601OWC1Y       20230101000865100000005000 0100000030001079   
0601OWC1Y       20230101000870100000005000 0100000030001083   
0601OWC1Y       20230101000875100000005000 0100000030001086   
0601OWC1Y       20230101000880100000005000 0100000030001090   
0601OWC1Y       20230101000885100000005000 0100000030001093   
0601OWC1Y       20230101000890100000005000 0100000030001097   
0601OWC1Y       20230101000895100000005000 0100000030001100   
0601OWC1Y       20230101000900100000005000 0100000030001104   
0601OWC1Y       20230101000905100000005000 0100000030001106   
0601OWC1Y       20230101000910100000005000 0100000030001110   
0601OWC1Y       20230101000915100000005000 0100000030001113   
0601OWC1Y       20230101000920100000005000 0100000030001117   
0601OWC1Y       20230101000925100000005000 0100000030001119   
0601OWC1Y       20230101000930100000005000 0100000030001123   
0601OWC1Y       20230101000935100000005000 0100000030001125   
0601OWC1Y       20230101000940100000005000 0100000030001129   
0601OWC1Y       20230101000945100000005000 0100000030001131   
0601OWC1Y       20230101000950100000005000 0100000030001135   
0601OWC1Y       20230101000955100000005000 0100000030001138   
0601OWC1Y       20230101000960100000005000 0100000030001142   
0601OWC1Y       20230101000965100000005000 0100000030001145   
0601OWC1Y       20230101000970100000005000 0100000030001148   
0601OWC1Y       20230101000975100000005000 0100000030001151   
0601OWC1Y       20230101000980100000005000 0100000030001154   
0601OWC1Y       20230101000985100000005000 0100000030001157   
0601OWC1Y       20230101000990100000005000 0100000030001161   
0601OWC1Y       20230101000995100000005000 0100000030001163   
0601OWC1Y       20230101001000100000005000 0100000030001166   
0601OWC1Y       20230101001005100000005000 0100000030001169   
0601OWC1Y       20230101001010100000005000 0100000030001172   
0601OWC1Y       20230101001015100000005000 0100000030001175   
0601OWC1Y       20230101001020100000005000 0100000030001178   
0601OWC1Y       20230101001025100000005000 0100000030001182   
0601OWC1Y       20230101001030100000005000 0100000030001185   
0601OWC1Y       20230101001035100000005000 0100000030001187   
0601OWC1Y       20230101001040100000005000 0100000030001189   
0601OWC1Y       20230101001045100000005000 0100000030001192   
0601OWC1Y       20230101001050100000005000 0100000030001196   
0601OWC1Y       20230101001055100000005000 0100000030001199   
0601OWC1Y       20230101001060100000005000 0100000030001202   
0601OWC1Y       20230101001065100000005000 0100000030001205   
0601OWC1Y       20230101001070100000005000 0100000030001207   
0601OWC1Y       20230101001075100000005000 0100000030001211   
0601OWC1Y       20230101001080100000005000 0100000030001214   
0601OWC1Y       20230101001085100000005000 0100000030001217   
0601OWC1Y       20230101001090100000005000 0100000030001219   
0601OWC1Y       20230101001095100000005000 0100000030001223   
0601OWC1Y       20230101001100100000005000 0100000030001225   
0601OWC1Y       20230101001105100000005000 0100000030001228   
0601OWC1Y       20230101001110100000005000 0100000030001231   
0601OWC1Y       20230101001115100000005000 0100000030001233   
0601OWC1Y       20230101001120100000005000 0100000030001236   
0601OWC1Y       20230101001125100000005000 0100000030001240   
0601OWC1Y       20230101001130100000005000 0100000030001242   
0601OWC1Y       20230101001135100000005000 0100000030001246   
0601OWC1Y       20230101001140100000005000 0100000030001248   
0601OWC1Y       20230101001145100000005000 0100000030001251   
0601OWC1Y       20230101001150100000005000 0100000030001255   
0601OWC1Y       20230101001155100000005000 0100000030001258   
0601OWC1Y       20230101001160100000005000 0100000030001260   
0601OWC1Y       20230101001165100000005000 0100000030001263   
0601OWC1Y       20230101001170100000005000 0100000030001267   
0601OWC1Y       20230101001175100000005000 0100000030001269   
0601OWC1Y       20230101001180100000005000 0100000030001273   
0601OWC1Y       20230101001185100000005000 0100000030001276   
0601OWC1Y       20230101001190100000005000 0100000030001279   
0601OWC1Y       20230101001195100000005000 0100000030001282   
0601OWC1Y       20230101001200100000005000 0100000030001285   
0601OWC1Y       20230101001205100000005000 0100000030001288   
0601OWC1Y       20230101001210100000005000 0100000030001291   
0601OWC1Y       20230101001215100000005000 0100000030001294   
0601OWC1Y       20230101001220100000005000 0100000030001297   
0601OWC1Y       20230101001225100000005000 0100000030001300   
0601OWC1Y       20230101001230100000005000 0100000030001304   
0601OWC1Y       20230101001235100000005000 0100000030001307   
0601OWC1Y       20230101001240100000005000 0100000030001310   
0601OWC1Y       20230101001245100000005000 0100000030001313   
0601OWC1Y       20230101001250100000005000 0100000030001317   
0601OWC1Y       20230101001255100000005000 0100000030001321   
0601OWC1Y       20230101001260100000005000 0100000030001324   
0601OWC1Y       20230101001265100000005000 0100000030001329   
0601OWC1Y       20230101001270100000005000 0100000030001332   
0601OWC1Y       20230101001275100000005000 0100000030001335   
0601OWC1Y       20230101001280100000005000 0100000030001340   
0601OWC1Y       20230101001285100000005000 0100000030001343   
0601OWC1Y       20230101001290100000005000 0100000030001347   
0601OWC1Y       20230101001295100000005000 0100000030001350   
0601OWC1Y       20230101001300100000005000 0100000030001354   
0601OWC1Y       20230101001305100000005000 0100000030001358   
0601OWC1Y       20230101001310100000005000 0100000030001361   
0601OWC1Y       20230101001315100000005000 0100000030001365   
0601OWC1Y       20230101001320100000005000 0100000030001368   
0601OWC1Y       20230101001325100000005000 0100000030001371   
0601OWC1Y       20230101001330100000005000 0100000030001374   
0601OWC1Y       20230101001335100000005000 0100000030001378   
0601OWC1Y       20230101001340100000005000 0100000030001381   
0601OWC1Y       20230101001345100000005000 0100000030001384   
0601OWC1Y       20230101001350100000005000 0100000030001388   
0601OWC1Y       20230101001355100000005000 0100000030001391   
0601OWC1Y       20230101001360100000005000 0100000030001394   
0601OWC1Y       20230101001365100000005000 0100000030001397   
0601OWC1Y       20230101001370100000005000 0100000030001401   
0601OWC1Y       20230101001375100000005000 0100000030001404   
0601OWC1Y       20230101001380100000005000 0100000030001408   
0601OWC1Y       20230101001385100000005000 0100000030001411   
0601OWC1Y       20230101001390100000005000 0100000030001414   
0601OWC1Y       20230101001395100000005000 0100000030001417   
0601OWC1Y       20230101001400100000005000 0100000030001420   
0601OWC1Y       20230101001405100000005000 0100000030001423   
0601OWC1Y       20230101001410100000005000 0100000030001426   
0601OWC1Y       20230101001415100000005000 0100000030001429   
0601OWC1Y       20230101001420100000005000 0100000030001433   
0601OWC1Y       20230101001425100000005000 0100000030001435   
0601OWC1Y       20230101001430100000005000 0100000030001438   
0601OWC1Y       20230101001435100000005000 0100000030001441   
0601OWC1Y       20230101001440100000005000 0100000030001445   
0601OWC1Y       20230101001445100000005000 0100000030001447   
0601OWC1Y       20230101001450100000005000 0100000030001450   
0601OWC1Y       20230101001455100000005000 0100000030001453   
0601OWC1Y       20230101001460100000005000 0100000030001456   
