00AR               20231109                                                                                   
0601ARC5N       20240101002275100000005000 0500000050001813   
0601ARC5N       20240101002280100000005000 0500000050001815   
0601ARC5N       20240101002285100000005000 0500000050001818   
0601ARC5N       20240101002290100000005000 0500000050001820   
0601ARC5N       20240101002295100000005000 0500000050001822   
0601ARC5N       20240101002300100000005000 0500000050001824   
0601ARC5N       20240101002305100000005000 0500000050001827   
0601ARC5N       20240101002310100000005000 0500000050001829   
0601ARC5N       20240101002315100000005000 0500000050001831   
0601ARC5N       20240101002320100000005000 0500000050001833   
0601ARC5N       20240101002325100000005000 0500000050001835   
0601ARC5N       20240101002330100000005000 0500000050001838   
0601ARC5N       20240101002335100000005000 0500000050001840   
0601ARC5N       20240101002340100000005000 0500000050001842   
0601ARC5N       20240101002345100000005000 0500000050001845   
0601ARC5N       20240101002350100000005000 0500000050001847   
0601ARC5N       20240101002355100000005000 0500000050001849   
0601ARC5N       20240101002360100000005000 0500000050001851   
0601ARC5N       20240101002365100000005000 0500000050001853   
0601ARC5N       20240101002370100000005000 0500000050001855   
0601ARC5N       20240101002375100000005000 0500000050001857   
0601ARC5N       20240101002380100000005000 0500000050001860   
0601ARC5N       20240101002385100000005000 0500000050001862   
0601ARC5N       20240101002390100000005000 0500000050001864   
0601ARC5N       20240101002395100000005000 0500000050001866   
0601ARC5N       20240101002400100000005000 0500000050001868   
0601ARC5N       20240101002405100000005000 0500000050001870   
0601ARC5N       20240101002410100000005000 0500000050001873   
0601ARC5N       20240101002415100000005000 0500000050001875   
0601ARC5N       20240101002420100000005000 0500000050001876   
0601ARC5N       20240101002425100000005000 0500000050001879   
0601ARC5N       20240101002430100000005000 0500000050001881   
0601ARC5N       20240101002435100000005000 0500000050001882   
0601ARC5N       20240101002440100000005000 0500000050001885   
0601ARC5N       20240101002445100000005000 0500000050001887   
0601ARC5N       20240101002450100000005000 0500000050001889   
0601ARC5N       20240101002455100000005000 0500000050001891   
0601ARC5N       20240101002460100000005000 0500000050001893   
0601ARC5N       20240101002465100000005000 0500000050001895   
0601ARC5N       20240101002470100000005000 0500000050001897   
0601ARC5N       20240101002475100000005000 0500000050001899   
0601ARC5N       20240101002480100000005000 0500000050001901   
0601ARC5N       20240101002485100000005000 0500000050001903   
0601ARC5N       20240101002490100000005000 0500000050001905   
0601ARC5N       20240101002495100000005000 0500000050001907   
0601ARC5N       20240101002500100000100000 0500000050001927   
0601ARC5N       20240101002600100000100000 0500000050001964   
0601ARC5N       20240101002700100000100000 0500000050001998   
0601ARC5N       20240101002800100000100000 0500000050002029   
0601ARC5N       20240101002900100000100000 0500000050002059   
0601ARC5N       20240101003000100000100000 0500000050002087   
0601ARC5N       20240101003100100000100000 0500000050002114   
0601ARC5N       20240101003200100000100000 0500000050002139   
0601ARC5N       20240101003300100000100000 0500000050002162   
0601ARC5N       20240101003400100000100000 0500000050002184   
0601ARC5N       20240101003500100000100000 0500000050002205   
0601ARC5N       20240101003600100000100000 0500000050002225   
0601ARC5N       20240101003700100000100000 0500000050002244   
0601ARC5N       20240101003800100000100000 0500000050002262   
0601ARC5N       20240101003900100000100000 0500000050002277   
0601ARC5N       20240101004000100000100000 0500000050002289   
0601ARC5N       20240101004100100000100000 0500000050002301   
0601ARC5N       20240101004200100000100000 0500000050002312   
0601ARC5N       20240101004300100000100000 0500000050002322   
0601ARC5N       20240101004400100000100000 0500000050002332   
0601ARC5N       20240101004500100000100000 0500000050002342   
0601ARC5N       20240101004600100000100000 0500000050002351   
0601ARC5N       20240101004700100000100000 0500000050002360   
0601ARC5N       20240101004800100000100000 0500000050002368   
0601ARC5N       20240101004900100000100000 0500000050002376   
0601ARC5N       20240101005000100000100000 0500000050002384   
0601ARC5N       20240101005100100000100000 0500000050002392   
0601ARC5N       20240101005200100000100000 0500000050002399   
0601ARC5N       20240101005300100000100000 0500000050002406   
0601ARC5N       20240101005400100000100000 0500000050002413   
0601ARC5N       20240101005500100000100000 0500000050002419   
0601ARC5N       20240101005600100000100000 0500000050002426   
0601ARC5N       20240101005700100000100000 0500000050002432   
0601ARC5N       20240101005800100000100000 0500000050002438   
0601ARC5N       20240101005900100000100000 0500000050002443   
0601ARC5N       20240101006000100000100000 0500000050002449   
0601ARC5N       20240101006100100000100000 0500000050002454   
0601ARC5N       20240101006200100000100000 0500000050002459   
0601ARC5N       20240101006300100000100000 0500000050002464   
0601ARC5N       20240101006400100000100000 0500000050002469   
0601ARC5N       20240101006500100000100000 0500000050002474   
0601ARC5N       20240101006600100000100000 0500000050002478   
0601ARC5N       20240101006700100000100000 0500000050002483   
0601ARC5N       20240101006800100000100000 0500000050002487   
0601ARC5N       20240101006900100000100000 0500000050002491   
0601ARC5N       20240101007000100000100000 0500000050002495   
0601ARC5N       20240101007100100000100000 0500000050002499   
0601ARC5N       20240101007200100000100000 0500000050002503   
0601ARC5N       20240101007300100000100000 0500000050002507   
0601ARC5N       20240101007400100000100000 0500000050002510   
0601ARC5N       20240101007500100000100000 0500000050002514   
0601ARC5N       20240101007600100000100000 0500000050002518   
0601ARC5N       20240101007700100000100000 0500000050002521   
0601ARC5N       20240101007800100000100000 0500000050002524   
0601ARC5N       20240101007900100000100000 0500000050002527   
0601ARC5N       20240101008000100000100000 0500000050002530   
0601ARC5N       20240101008100100000100000 0500000050002534   
0601ARC5N       20240101008200100000100000 0500000050002536   
0601ARC5N       20240101008300100000100000 0500000050002539   
0601ARC5N       20240101008400100000100000 0500000050002542   
0601ARC5N       20240101008500100000100000 0500000050002545   
0601ARC5N       20240101008600100000100000 0500000050002548   
0601ARC5N       20240101008700100000100000 0500000050002550   
0601ARC5N       20240101008800100000100000 0500000050002553   
0601ARC5N       20240101008900100000100000 0500000050002554   
0601ARC5N       20240101009000100000100000 0500000050002556   
0601ARC5N       20240101009100100000100000 0500000050002556   
0601ARC5N       20240101009200100000100000 0500000050002557   
0601ARC5N       20240101009300100000100000 0500000050002558   
0601ARC5N       20240101009400100000100000 0500000050002559   
0601ARC5N       20240101009500100000100000 0500000050002560   
0601ARC5N       20240101009600100000100000 0500000050002561   
0601ARC5N       20240101009700100000100000 0500000050002562   
0601ARC5N       20240101009800100000100000 0500000050002563   
0601ARC5N       20240101009900100000100000 0500000050002564   
0601ARC5N       20240101010000100000100000 0500000050002565   
0601ARC6N       20240101000000100000115000 0600000050000043   
0601ARC6N       20240101000115100000005000 0600000050000043   
0601ARC6N       20240101000120100000005000 0600000050000041   
0601ARC6N       20240101000125100000005000 0600000050000039   
0601ARC6N       20240101000130100000005000 0600000050000038   
0601ARC6N       20240101000135100000005000 0600000050000036   
0601ARC6N       20240101000140100000005000 0600000050000035   
0601ARC6N       20240101000145100000005000 0600000050000034   
0601ARC6N       20240101000150100000005000 0600000050000033   
0601ARC6N       20240101000155100000005000 0600000050000032   
0601ARC6N       20240101000160100000005000 0600000050000031   
0601ARC6N       20240101000165100000005000 0600000050000030   
0601ARC6N       20240101000170100000005000 0600000050000029   
0601ARC6N       20240101000175100000005000 0600000050000028   
0601ARC6N       20240101000180100000005000 0600000050000027   
0601ARC6N       20240101000185100000005000 0600000050000027   
0601ARC6N       20240101000190100000005000 0600000050000026   
0601ARC6N       20240101000195100000005000 0600000050000025   
0601ARC6N       20240101000200100000005000 0600000050000025   
0601ARC6N       20240101000205100000005000 0600000050000024   
0601ARC6N       20240101000210100000005000 0600000050000024   
0601ARC6N       20240101000215100000005000 0600000050000023   
0601ARC6N       20240101000220100000005000 0600000050000022   
0601ARC6N       20240101000225100000005000 0600000050000022   
0601ARC6N       20240101000230100000005000 0600000050000022   
0601ARC6N       20240101000235100000005000 0600000050000021   
0601ARC6N       20240101000240100000005000 0600000050000021   
0601ARC6N       20240101000245100000005000 0600000050000020   
0601ARC6N       20240101000250100000005000 0600000050000020   
0601ARC6N       20240101000255100000005000 0600000050000019   
0601ARC6N       20240101000260100000005000 0600000050000019   
0601ARC6N       20240101000265100000005000 0600000050000019   
0601ARC6N       20240101000270100000005000 0600000050000018   
0601ARC6N       20240101000275100000005000 0600000050000018   
0601ARC6N       20240101000280100000005000 0600000050000018   
0601ARC6N       20240101000285100000005000 0600000050000017   
0601ARC6N       20240101000290100000005000 0600000050000017   
0601ARC6N       20240101000295100000005000 0600000050000017   
0601ARC6N       20240101000300100000005000 0600000050000017   
0601ARC6N       20240101000305100000005000 0600000050000016   
0601ARC6N       20240101000310100000005000 0600000050000016   
0601ARC6N       20240101000315100000005000 0600000050000016   
0601ARC6N       20240101000320100000005000 0600000050000016   
0601ARC6N       20240101000325100000005000 0600000050000015   
0601ARC6N       20240101000330100000005000 0600000050000015   
0601ARC6N       20240101000335100000005000 0600000050000015   
