00AR               20221102                                                                                   
0601ARH9N       20230101001555100000005000 0900000030000705   
0601ARH9N       20230101001560100000005000 0900000030000709   
0601ARH9N       20230101001565100000005000 0900000030000712   
0601ARH9N       20230101001570100000005000 0900000030000715   
0601ARH9N       20230101001575100000005000 0900000030000717   
0601ARH9N       20230101001580100000005000 0900000030000721   
0601ARH9N       20230101001585100000005000 0900000030000724   
0601ARH9N       20230101001590100000005000 0900000030000727   
0601ARH9N       20230101001595100000005000 0900000030000730   
0601ARH9N       20230101001600100000005000 0900000030000733   
0601ARH9N       20230101001605100000005000 0900000030000736   
0601ARH9N       20230101001610100000005000 0900000030000739   
0601ARH9N       20230101001615100000005000 0900000030000742   
0601ARH9N       20230101001620100000005000 0900000030000745   
0601ARH9N       20230101001625100000005000 0900000030000748   
0601ARH9N       20230101001630100000005000 0900000030000751   
0601ARH9N       20230101001635100000005000 0900000030000753   
0601ARH9N       20230101001640100000005000 0900000030000757   
0601ARH9N       20230101001645100000005000 0900000030000760   
0601ARH9N       20230101001650100000005000 0900000030000762   
0601ARH9N       20230101001655100000005000 0900000030000766   
0601ARH9N       20230101001660100000005000 0900000030000769   
0601ARH9N       20230101001665100000005000 0900000030000771   
0601ARH9N       20230101001670100000005000 0900000030000775   
0601ARH9N       20230101001675100000005000 0900000030000777   
0601ARH9N       20230101001680100000005000 0900000030000780   
0601ARH9N       20230101001685100000005000 0900000030000784   
0601ARH9N       20230101001690100000005000 0900000030000786   
0601ARH9N       20230101001695100000005000 0900000030000789   
0601ARH9N       20230101001700100000005000 0900000030000792   
0601ARH9N       20230101001705100000005000 0900000030000795   
0601ARH9N       20230101001710100000005000 0900000030000797   
0601ARH9N       20230101001715100000005000 0900000030000800   
0601ARH9N       20230101001720100000005000 0900000030000803   
0601ARH9N       20230101001725100000005000 0900000030000806   
0601ARH9N       20230101001730100000005000 0900000030000808   
0601ARH9N       20230101001735100000005000 0900000030000812   
0601ARH9N       20230101001740100000005000 0900000030000814   
0601ARH9N       20230101001745100000005000 0900000030000816   
0601ARH9N       20230101001750100000005000 0900000030000821   
0601ARH9N       20230101001755100000005000 0900000030000824   
0601ARH9N       20230101001760100000005000 0900000030000828   
0601ARH9N       20230101001765100000005000 0900000030000833   
0601ARH9N       20230101001770100000005000 0900000030000837   
0601ARH9N       20230101001775100000005000 0900000030000841   
0601ARH9N       20230101001780100000005000 0900000030000845   
0601ARH9N       20230101001785100000005000 0900000030000849   
0601ARH9N       20230101001790100000005000 0900000030000853   
0601ARH9N       20230101001795100000005000 0900000030000857   
0601ARH9N       20230101001800100000005000 0900000030000861   
0601ARH9N       20230101001805100000005000 0900000030000865   
0601ARH9N       20230101001810100000005000 0900000030000869   
0601ARH9N       20230101001815100000005000 0900000030000873   
0601ARH9N       20230101001820100000005000 0900000030000877   
0601ARH9N       20230101001825100000005000 0900000030000881   
0601ARH9N       20230101001830100000005000 0900000030000884   
0601ARH9N       20230101001835100000005000 0900000030000888   
0601ARH9N       20230101001840100000005000 0900000030000893   
0601ARH9N       20230101001845100000005000 0900000030000896   
0601ARH9N       20230101001850100000005000 0900000030000900   
0601ARH9N       20230101001855100000005000 0900000030000905   
0601ARH9N       20230101001860100000005000 0900000030000908   
0601ARH9N       20230101001865100000005000 0900000030000912   
0601ARH9N       20230101001870100000005000 0900000030000916   
0601ARH9N       20230101001875100000005000 0900000030000920   
0601ARH9N       20230101001880100000005000 0900000030000924   
0601ARH9N       20230101001885100000005000 0900000030000927   
0601ARH9N       20230101001890100000005000 0900000030000932   
0601ARH9N       20230101001895100000005000 0900000030000935   
0601ARH9N       20230101001900100000005000 0900000030000939   
0601ARH9N       20230101001905100000005000 0900000030000943   
0601ARH9N       20230101001910100000005000 0900000030000947   
0601ARH9N       20230101001915100000005000 0900000030000950   
0601ARH9N       20230101001920100000005000 0900000030000954   
0601ARH9N       20230101001925100000005000 0900000030000958   
0601ARH9N       20230101001930100000005000 0900000030000961   
0601ARH9N       20230101001935100000005000 0900000030000965   
0601ARH9N       20230101001940100000005000 0900000030000969   
0601ARH9N       20230101001945100000005000 0900000030000973   
0601ARH9N       20230101001950100000005000 0900000030000977   
0601ARH9N       20230101001955100000005000 0900000030000981   
0601ARH9N       20230101001960100000005000 0900000030000984   
0601ARH9N       20230101001965100000005000 0900000030000988   
0601ARH9N       20230101001970100000005000 0900000030000992   
0601ARH9N       20230101001975100000005000 0900000030000996   
0601ARH9N       20230101001980100000005000 0900000030001000   
0601ARH9N       20230101001985100000005000 0900000030001003   
0601ARH9N       20230101001990100000005000 0900000030001007   
0601ARH9N       20230101001995100000005000 0900000030001011   
0601ARH9N       20230101002000100000005000 0900000030001014   
0601ARH9N       20230101002005100000005000 0900000030001018   
0601ARH9N       20230101002010100000005000 0900000030001021   
0601ARH9N       20230101002015100000005000 0900000030001026   
0601ARH9N       20230101002020100000005000 0900000030001029   
0601ARH9N       20230101002025100000005000 0900000030001033   
0601ARH9N       20230101002030100000005000 0900000030001037   
0601ARH9N       20230101002035100000005000 0900000030001040   
0601ARH9N       20230101002040100000005000 0900000030001044   
0601ARH9N       20230101002045100000005000 0900000030001048   
0601ARH9N       20230101002050100000005000 0900000030001051   
0601ARH9N       20230101002055100000005000 0900000030001055   
0601ARH9N       20230101002060100000005000 0900000030001059   
0601ARH9N       20230101002065100000005000 0900000030001063   
0601ARH9N       20230101002070100000005000 0900000030001066   
0601ARH9N       20230101002075100000005000 0900000030001071   
0601ARH9N       20230101002080100000005000 0900000030001074   
0601ARH9N       20230101002085100000005000 0900000030001078   
0601ARH9N       20230101002090100000005000 0900000030001082   
0601ARH9N       20230101002095100000005000 0900000030001086   
0601ARH9N       20230101002100100000005000 0900000030001089   
0601ARH9N       20230101002105100000005000 0900000030001093   
0601ARH9N       20230101002110100000005000 0900000030001097   
0601ARH9N       20230101002115100000005000 0900000030001101   
0601ARH9N       20230101002120100000005000 0900000030001105   
0601ARH9N       20230101002125100000005000 0900000030001110   
0601ARH9N       20230101002130100000005000 0900000030001113   
0601ARH9N       20230101002135100000005000 0900000030001118   
0601ARH9N       20230101002140100000005000 0900000030001122   
0601ARH9N       20230101002145100000005000 0900000030001126   
0601ARH9N       20230101002150100000005000 0900000030001130   
0601ARH9N       20230101002155100000005000 0900000030001134   
0601ARH9N       20230101002160100000005000 0900000030001138   
0601ARH9N       20230101002165100000005000 0900000030001142   
0601ARH9N       20230101002170100000005000 0900000030001146   
0601ARH9N       20230101002175100000005000 0900000030001150   
0601ARH9N       20230101002180100000005000 0900000030001154   
0601ARH9N       20230101002185100000005000 0900000030001159   
0601ARH9N       20230101002190100000005000 0900000030001162   
0601ARH9N       20230101002195100000005000 0900000030001166   
0601ARH9N       20230101002200100000005000 0900000030001171   
0601ARH9N       20230101002205100000005000 0900000030001174   
0601ARH9N       20230101002210100000005000 0900000030001178   
0601ARH9N       20230101002215100000005000 0900000030001183   
0601ARH9N       20230101002220100000005000 0900000030001186   
0601ARH9N       20230101002225100000005000 0900000030001190   
0601ARH9N       20230101002230100000005000 0900000030001195   
0601ARH9N       20230101002235100000005000 0900000030001198   
0601ARH9N       20230101002240100000005000 0900000030001202   
0601ARH9N       20230101002245100000005000 0900000030001207   
0601ARH9N       20230101002250100000005000 0900000030001210   
0601ARH9N       20230101002255100000005000 0900000030001214   
0601ARH9N       20230101002260100000005000 0900000030001218   
0601ARH9N       20230101002265100000005000 0900000030001222   
0601ARH9N       20230101002270100000005000 0900000030001225   
0601ARH9N       20230101002275100000005000 0900000030001230   
0601ARH9N       20230101002280100000005000 0900000030001233   
0601ARH9N       20230101002285100000005000 0900000030001237   
0601ARH9N       20230101002290100000005000 0900000030001241   
0601ARH9N       20230101002295100000005000 0900000030001244   
0601ARH9N       20230101002300100000005000 0900000030001248   
0601ARH9N       20230101002305100000005000 0900000030001252   
0601ARH9N       20230101002310100000005000 0900000030001256   
0601ARH9N       20230101002315100000005000 0900000030001260   
0601ARH9N       20230101002320100000005000 0900000030001263   
0601ARH9N       20230101002325100000005000 0900000030001267   
0601ARH9N       20230101002330100000005000 0900000030001271   
0601ARH9N       20230101002335100000005000 0900000030001274   
0601ARH9N       20230101002340100000005000 0900000030001278   
0601ARH9N       20230101002345100000005000 0900000030001281   
0601ARH9N       20230101002350100000005000 0900000030001285   
0601ARH9N       20230101002355100000005000 0900000030001289   
0601ARH9N       20230101002360100000005000 0900000030001292   
0601ARH9N       20230101002365100000005000 0900000030001296   
0601ARH9N       20230101002370100000005000 0900000030001299   
0601ARH9N       20230101002375100000005000 0900000030001303   
0601ARH9N       20230101002380100000005000 0900000030001306   
0601ARH9N       20230101002385100000005000 0900000030001310   
