00VD               20221027                                                                                   
0601VDC2N       20230101001610100000005000 0200000000001774   
0601VDC2N       20230101001615100000005000 0200000000001779   
0601VDC2N       20230101001620100000005000 0200000000001782   
0601VDC2N       20230101001625100000005000 0200000000001785   
0601VDC2N       20230101001630100000005000 0200000000001789   
0601VDC2N       20230101001635100000005000 0200000000001793   
0601VDC2N       20230101001640100000005000 0200000000001795   
0601VDC2N       20230101001645100000005000 0200000000001799   
0601VDC2N       20230101001650100000005000 0200000000001804   
0601VDC2N       20230101001655100000005000 0200000000001807   
0601VDC2N       20230101001660100000005000 0200000000001811   
0601VDC2N       20230101001665100000005000 0200000000001816   
0601VDC2N       20230101001670100000005000 0200000000001820   
0601VDC2N       20230101001675100000005000 0200000000001823   
0601VDC2N       20230101001680100000005000 0200000000001828   
0601VDC2N       20230101001685100000005000 0200000000001831   
0601VDC2N       20230101001690100000005000 0200000000001834   
0601VDC2N       20230101001695100000005000 0200000000001839   
0601VDC2N       20230101001700100000005000 0200000000001842   
0601VDC2N       20230101001705100000005000 0200000000001846   
0601VDC2N       20230101001710100000005000 0200000000001849   
0601VDC2N       20230101001715100000005000 0200000000001853   
0601VDC2N       20230101001720100000005000 0200000000001857   
0601VDC2N       20230101001725100000005000 0200000000001861   
0601VDC2N       20230101001730100000005000 0200000000001865   
0601VDC2N       20230101001735100000005000 0200000000001867   
0601VDC2N       20230101001740100000005000 0200000000001871   
0601VDC2N       20230101001745100000005000 0200000000001875   
0601VDC2N       20230101001750100000005000 0200000000001877   
0601VDC2N       20230101001755100000005000 0200000000001882   
0601VDC2N       20230101001760100000005000 0200000000001886   
0601VDC2N       20230101001765100000005000 0200000000001889   
0601VDC2N       20230101001770100000005000 0200000000001893   
0601VDC2N       20230101001775100000005000 0200000000001896   
0601VDC2N       20230101001780100000005000 0200000000001900   
0601VDC2N       20230101001785100000005000 0200000000001902   
0601VDC2N       20230101001790100000005000 0200000000001907   
0601VDC2N       20230101001795100000005000 0200000000001910   
0601VDC2N       20230101001800100000005000 0200000000001912   
0601VDC2N       20230101001805100000005000 0200000000001917   
0601VDC2N       20230101001810100000005000 0200000000001920   
0601VDC2N       20230101001815100000005000 0200000000001923   
0601VDC2N       20230101001820100000005000 0200000000001927   
0601VDC2N       20230101001825100000005000 0200000000001929   
0601VDC2N       20230101001830100000005000 0200000000001933   
0601VDC2N       20230101001835100000005000 0200000000001937   
0601VDC2N       20230101001840100000005000 0200000000001940   
0601VDC2N       20230101001845100000005000 0200000000001943   
0601VDC2N       20230101001850100000005000 0200000000001946   
0601VDC2N       20230101001855100000005000 0200000000001949   
0601VDC2N       20230101001860100000005000 0200000000001952   
0601VDC2N       20230101001865100000005000 0200000000001956   
0601VDC2N       20230101001870100000005000 0200000000001959   
0601VDC2N       20230101001875100000005000 0200000000001962   
0601VDC2N       20230101001880100000005000 0200000000001966   
0601VDC2N       20230101001885100000005000 0200000000001969   
0601VDC2N       20230101001890100000005000 0200000000001971   
0601VDC2N       20230101001895100000005000 0200000000001975   
0601VDC2N       20230101001900100000005000 0200000000001979   
0601VDC2N       20230101001905100000005000 0200000000001982   
0601VDC2N       20230101001910100000005000 0200000000001987   
0601VDC2N       20230101001915100000005000 0200000000001990   
0601VDC2N       20230101001920100000005000 0200000000001994   
0601VDC2N       20230101001925100000005000 0200000000001998   
0601VDC2N       20230101001930100000005000 0200000000002002   
0601VDC2N       20230101001935100000005000 0200000000002005   
0601VDC2N       20230101001940100000005000 0200000000002007   
0601VDC2N       20230101001945100000005000 0200000000002012   
0601VDC2N       20230101001950100000005000 0200000000002015   
0601VDC2N       20230101001955100000005000 0200000000002018   
0601VDC2N       20230101001960100000005000 0200000000002023   
0601VDC2N       20230101001965100000005000 0200000000002026   
0601VDC2N       20230101001970100000005000 0200000000002029   
0601VDC2N       20230101001975100000005000 0200000000002034   
0601VDC2N       20230101001980100000005000 0200000000002036   
0601VDC2N       20230101001985100000005000 0200000000002039   
0601VDC2N       20230101001990100000005000 0200000000002044   
0601VDC2N       20230101001995100000005000 0200000000002046   
0601VDC2N       20230101002000100000050000 0200000000002066   
0601VDC2N       20230101002050100000050000 0200000000002104   
0601VDC2N       20230101002100100000050000 0200000000002140   
0601VDC2N       20230101002150100000050000 0200000000002174   
0601VDC2N       20230101002200100000050000 0200000000002207   
0601VDC2N       20230101002250100000050000 0200000000002238   
0601VDC2N       20230101002300100000050000 0200000000002269   
0601VDC2N       20230101002350100000050000 0200000000002301   
0601VDC2N       20230101002400100000050000 0200000000002329   
0601VDC2N       20230101002450100000050000 0200000000002359   
0601VDC2N       20230101002500100000050000 0200000000002385   
0601VDC2N       20230101002550100000050000 0200000000002411   
0601VDC2N       20230101002600100000050000 0200000000002436   
0601VDC2N       20230101002650100000050000 0200000000002459   
0601VDC2N       20230101002700100000050000 0200000000002483   
0601VDC2N       20230101002750100000050000 0200000000002507   
0601VDC2N       20230101002800100000050000 0200000000002530   
0601VDC2N       20230101002850100000050000 0200000000002552   
0601VDC2N       20230101002900100000050000 0200000000002574   
0601VDC2N       20230101002950100000050000 0200000000002595   
0601VDC2N       20230101003000100000050000 0200000000002615   
0601VDC2N       20230101003050100000050000 0200000000002634   
0601VDC2N       20230101003100100000050000 0200000000002653   
0601VDC2N       20230101003150100000050000 0200000000002672   
0601VDC2N       20230101003200100000050000 0200000000002691   
0601VDC2N       20230101003250100000050000 0200000000002710   
0601VDC2N       20230101003300100000050000 0200000000002728   
0601VDC2N       20230101003350100000050000 0200000000002745   
0601VDC2N       20230101003400100000050000 0200000000002763   
0601VDC2N       20230101003450100000050000 0200000000002779   
0601VDC2N       20230101003500100000050000 0200000000002795   
0601VDC2N       20230101003550100000050000 0200000000002810   
0601VDC2N       20230101003600100000050000 0200000000002826   
0601VDC2N       20230101003650100000050000 0200000000002841   
0601VDC2N       20230101003700100000050000 0200000000002856   
0601VDC2N       20230101003750100000050000 0200000000002872   
0601VDC2N       20230101003800100000050000 0200000000002886   
0601VDC2N       20230101003850100000050000 0200000000002902   
0601VDC2N       20230101003900100000050000 0200000000002916   
0601VDC2N       20230101003950100000050000 0200000000002929   
0601VDC2N       20230101004000100000050000 0200000000002942   
0601VDC2N       20230101004050100000050000 0200000000002956   
0601VDC2N       20230101004100100000050000 0200000000002969   
0601VDC2N       20230101004150100000050000 0200000000002981   
0601VDC2N       20230101004200100000050000 0200000000002994   
0601VDC2N       20230101004250100000050000 0200000000003008   
0601VDC2N       20230101004300100000050000 0200000000003020   
0601VDC2N       20230101004350100000050000 0200000000003033   
0601VDC2N       20230101004400100000050000 0200000000003045   
0601VDC2N       20230101004450100000050000 0200000000003056   
0601VDC2N       20230101004500100000050000 0200000000003069   
0601VDC2N       20230101004550100000050000 0200000000003080   
0601VDC2N       20230101004600100000050000 0200000000003091   
0601VDC2N       20230101004650100000050000 0200000000003102   
0601VDC2N       20230101004700100000050000 0200000000003113   
0601VDC2N       20230101004750100000050000 0200000000003124   
0601VDC2N       20230101004800100000050000 0200000000003136   
0601VDC2N       20230101004850100000050000 0200000000003146   
0601VDC2N       20230101004900100000050000 0200000000003157   
0601VDC2N       20230101004950100000050000 0200000000003168   
0601VDC2N       20230101005000100000050000 0200000000003179   
0601VDC2N       20230101005050100000050000 0200000000003188   
0601VDC2N       20230101005100100000050000 0200000000003198   
0601VDC2N       20230101005150100000050000 0200000000003207   
0601VDC2N       20230101005200100000050000 0200000000003218   
0601VDC2N       20230101005250100000050000 0200000000003227   
0601VDC2N       20230101005300100000050000 0200000000003236   
0601VDC2N       20230101005350100000050000 0200000000003247   
0601VDC2N       20230101005400100000050000 0200000000003256   
0601VDC2N       20230101005450100000050000 0200000000003266   
0601VDC2N       20230101005500100000050000 0200000000003275   
0601VDC2N       20230101005550100000050000 0200000000003285   
0601VDC2N       20230101005600100000050000 0200000000003294   
0601VDC2N       20230101005650100000050000 0200000000003303   
0601VDC2N       20230101005700100000050000 0200000000003311   
0601VDC2N       20230101005750100000050000 0200000000003320   
0601VDC2N       20230101005800100000050000 0200000000003328   
0601VDC2N       20230101005850100000050000 0200000000003337   
0601VDC2N       20230101005900100000050000 0200000000003345   
0601VDC2N       20230101005950100000050000 0200000000003353   
0601VDC2N       20230101006000100000050000 0200000000003361   
0601VDC2N       20230101006050100000050000 0200000000003368   
0601VDC2N       20230101006100100000050000 0200000000003376   
0601VDC2N       20230101006150100000050000 0200000000003384   
0601VDC2N       20230101006200100000050000 0200000000003391   
0601VDC2N       20230101006250100000050000 0200000000003397   
0601VDC2N       20230101006300100000050000 0200000000003405   
0601VDC2N       20230101006350100000050000 0200000000003412   
0601VDC2N       20230101006400100000050000 0200000000003419   
