00GE               20221025                                                                                   
0601GEC1N       20230101003105005000010000 0100000000002700   
0601GEC1N       20230101003115005000010000 0100000000002703   
0601GEC1N       20230101003125005000010000 0100000000002706   
0601GEC1N       20230101003135005000010000 0100000000002709   
0601GEC1N       20230101003145005000010000 0100000000002712   
0601GEC1N       20230101003155005000010000 0100000000002715   
0601GEC1N       20230101003165005000010000 0100000000002718   
0601GEC1N       20230101003175005000010000 0100000000002720   
0601GEC1N       20230101003185005000010000 0100000000002723   
0601GEC1N       20230101003195005000010000 0100000000002726   
0601GEC1N       20230101003205005000010000 0100000000002729   
0601GEC1N       20230101003215005000010000 0100000000002731   
0601GEC1N       20230101003225005000010000 0100000000002734   
0601GEC1N       20230101003235005000010000 0100000000002737   
0601GEC1N       20230101003245005000010000 0100000000002740   
0601GEC1N       20230101003255005000010000 0100000000002742   
0601GEC1N       20230101003265005000010000 0100000000002745   
0601GEC1N       20230101003275005000010000 0100000000002748   
0601GEC1N       20230101003285005000010000 0100000000002750   
0601GEC1N       20230101003295005000010000 0100000000002753   
0601GEC1N       20230101003305005000010000 0100000000002756   
0601GEC1N       20230101003315005000010000 0100000000002759   
0601GEC1N       20230101003325005000010000 0100000000002762   
0601GEC1N       20230101003335005000010000 0100000000002764   
0601GEC1N       20230101003345005000010000 0100000000002767   
0601GEC1N       20230101003355005000010000 0100000000002770   
0601GEC1N       20230101003365005000010000 0100000000002773   
0601GEC1N       20230101003375005000010000 0100000000002775   
0601GEC1N       20230101003385005000010000 0100000000002778   
0601GEC1N       20230101003395005000010000 0100000000002781   
0601GEC1N       20230101003405005000010000 0100000000002783   
0601GEC1N       20230101003415005000010000 0100000000002786   
0601GEC1N       20230101003425005000010000 0100000000002789   
0601GEC1N       20230101003435005000010000 0100000000002791   
0601GEC1N       20230101003445005000010000 0100000000002794   
0601GEC1N       20230101003455005000010000 0100000000002797   
0601GEC1N       20230101003465005000010000 0100000000002799   
0601GEC1N       20230101003475005000010000 0100000000002802   
0601GEC1N       20230101003485005000010000 0100000000002804   
0601GEC1N       20230101003495005000010000 0100000000002807   
0601GEC1N       20230101003505005000010000 0100000000002809   
0601GEC1N       20230101003515005000010000 0100000000002812   
0601GEC1N       20230101003525005000010000 0100000000002814   
0601GEC1N       20230101003535005000010000 0100000000002817   
0601GEC1N       20230101003545005000010000 0100000000002819   
0601GEC1N       20230101003555005000010000 0100000000002822   
0601GEC1N       20230101003565005000010000 0100000000002824   
0601GEC1N       20230101003575005000010000 0100000000002827   
0601GEC1N       20230101003585005000010000 0100000000002829   
0601GEC1N       20230101003595005000010000 0100000000002832   
0601GEC1N       20230101003605005000010000 0100000000002834   
0601GEC1N       20230101003615005000010000 0100000000002837   
0601GEC1N       20230101003625005000010000 0100000000002839   
0601GEC1N       20230101003635005000010000 0100000000002841   
0601GEC1N       20230101003645005000010000 0100000000002844   
0601GEC1N       20230101003655005000010000 0100000000002846   
0601GEC1N       20230101003665005000010000 0100000000002848   
0601GEC1N       20230101003675005000010000 0100000000002851   
0601GEC1N       20230101003685005000010000 0100000000002853   
0601GEC1N       20230101003695005000010000 0100000000002855   
0601GEC1N       20230101003705005000010000 0100000000002858   
0601GEC1N       20230101003715005000010000 0100000000002860   
0601GEC1N       20230101003725005000010000 0100000000002862   
0601GEC1N       20230101003735005000010000 0100000000002864   
0601GEC1N       20230101003745005000010000 0100000000002867   
0601GEC1N       20230101003755005000010000 0100000000002869   
0601GEC1N       20230101003765005000010000 0100000000002871   
0601GEC1N       20230101003775005000010000 0100000000002873   
0601GEC1N       20230101003785005000010000 0100000000002876   
0601GEC1N       20230101003795005000010000 0100000000002878   
0601GEC1N       20230101003805005000010000 0100000000002880   
0601GEC1N       20230101003815005000010000 0100000000002882   
0601GEC1N       20230101003825005000010000 0100000000002884   
0601GEC1N       20230101003835005000010000 0100000000002886   
0601GEC1N       20230101003845005000010000 0100000000002888   
0601GEC1N       20230101003855005000010000 0100000000002891   
0601GEC1N       20230101003865005000010000 0100000000002893   
0601GEC1N       20230101003875005000010000 0100000000002895   
0601GEC1N       20230101003885005000010000 0100000000002897   
0601GEC1N       20230101003895005000010000 0100000000002899   
0601GEC1N       20230101003905005000010000 0100000000002901   
0601GEC1N       20230101003915005000010000 0100000000002903   
0601GEC1N       20230101003925005000010000 0100000000002905   
0601GEC1N       20230101003935005000010000 0100000000002907   
0601GEC1N       20230101003945005000010000 0100000000002909   
0601GEC1N       20230101003955005000010000 0100000000002911   
0601GEC1N       20230101003965005000010000 0100000000002913   
0601GEC1N       20230101003975005000010000 0100000000002916   
0601GEC1N       20230101003985005000010000 0100000000002917   
0601GEC1N       20230101003995005000010000 0100000000002919   
0601GEC1N       20230101004005005000010000 0100000000002922   
0601GEC1N       20230101004015005000010000 0100000000002923   
0601GEC1N       20230101004025005000010000 0100000000002925   
0601GEC1N       20230101004035005000010000 0100000000002927   
0601GEC1N       20230101004045005000010000 0100000000002929   
0601GEC1N       20230101004055005000010000 0100000000002931   
0601GEC1N       20230101004065005000010000 0100000000002933   
0601GEC1N       20230101004075005000010000 0100000000002935   
0601GEC1N       20230101004085005000010000 0100000000002937   
0601GEC1N       20230101004095005000010000 0100000000002939   
0601GEC1N       20230101004105005000010000 0100000000002941   
0601GEC1N       20230101004115005000010000 0100000000002943   
0601GEC1N       20230101004125005000010000 0100000000002945   
0601GEC1N       20230101004135005000010000 0100000000002946   
0601GEC1N       20230101004145005000010000 0100000000002948   
0601GEC1N       20230101004155005000010000 0100000000002950   
0601GEC1N       20230101004165005000010000 0100000000002952   
0601GEC1N       20230101004175005000010000 0100000000002954   
0601GEC1N       20230101004185005000010000 0100000000002956   
0601GEC1N       20230101004195005000010000 0100000000002958   
0601GEC1N       20230101004205005000010000 0100000000002959   
0601GEC1N       20230101004215005000010000 0100000000002961   
0601GEC1N       20230101004225005000010000 0100000000002963   
0601GEC1N       20230101004235005000010000 0100000000002965   
0601GEC1N       20230101004245005000010000 0100000000002967   
0601GEC1N       20230101004255005000010000 0100000000002968   
0601GEC1N       20230101004265005000010000 0100000000002970   
0601GEC1N       20230101004275005000010000 0100000000002972   
0601GEC1N       20230101004285005000010000 0100000000002974   
0601GEC1N       20230101004295005000010000 0100000000002975   
0601GEC1N       20230101004305005000010000 0100000000002977   
0601GEC1N       20230101004315005000010000 0100000000002979   
0601GEC1N       20230101004325005000010000 0100000000002981   
0601GEC1N       20230101004335005000010000 0100000000002982   
0601GEC1N       20230101004345005000010000 0100000000002984   
0601GEC1N       20230101004355005000010000 0100000000002986   
0601GEC1N       20230101004365005000010000 0100000000002987   
0601GEC1N       20230101004375005000010000 0100000000002989   
0601GEC1N       20230101004385005000010000 0100000000002991   
0601GEC1N       20230101004395005000010000 0100000000002993   
0601GEC1N       20230101004405005000010000 0100000000002994   
0601GEC1N       20230101004415005000010000 0100000000002996   
0601GEC1N       20230101004425005000010000 0100000000002998   
0601GEC1N       20230101004435005000010000 0100000000002999   
0601GEC1N       20230101004445005000010000 0100000000003001   
0601GEC1N       20230101004455005000010000 0100000000003002   
0601GEC1N       20230101004465005000010000 0100000000003004   
0601GEC1N       20230101004475005000010000 0100000000003006   
0601GEC1N       20230101004485005000010000 0100000000003007   
0601GEC1N       20230101004495005000010000 0100000000003009   
0601GEC1N       20230101004505005000010000 0100000000003010   
0601GEC1N       20230101004515005000010000 0100000000003012   
0601GEC1N       20230101004525005000010000 0100000000003014   
0601GEC1N       20230101004535005000010000 0100000000003015   
0601GEC1N       20230101004545005000010000 0100000000003017   
0601GEC1N       20230101004555005000010000 0100000000003018   
0601GEC1N       20230101004565005000010000 0100000000003020   
0601GEC1N       20230101004575005000010000 0100000000003021   
0601GEC1N       20230101004585005000010000 0100000000003023   
0601GEC1N       20230101004595005000010000 0100000000003024   
0601GEC1N       20230101004605005000010000 0100000000003026   
0601GEC1N       20230101004615005000010000 0100000000003028   
0601GEC1N       20230101004625005000010000 0100000000003029   
0601GEC1N       20230101004635005000010000 0100000000003031   
0601GEC1N       20230101004645005000010000 0100000000003032   
0601GEC1N       20230101004655005000010000 0100000000003034   
0601GEC1N       20230101004665005000010000 0100000000003035   
0601GEC1N       20230101004675005000010000 0100000000003037   
0601GEC1N       20230101004685005000010000 0100000000003038   
0601GEC1N       20230101004695005000010000 0100000000003040   
0601GEC1N       20230101004705005000010000 0100000000003041   
0601GEC1N       20230101004715005000010000 0100000000003043   
0601GEC1N       20230101004725005000010000 0100000000003044   
0601GEC1N       20230101004735005000010000 0100000000003045   
0601GEC1N       20230101004745005000010000 0100000000003047   
0601GEC1N       20230101004755005000010000 0100000000003048   
0601GEC1N       20230101004765005000010000 0100000000003050   
