00GL               20231116                                                                                   
0601GLC9N       20240101001495100000005000 0900000104000564   
0601GLC9N       20240101001500100000005000 0900000104000568   
0601GLC9N       20240101001505100000005000 0900000104000573   
0601GLC9N       20240101001510100000005000 0900000104000578   
0601GLC9N       20240101001515100000005000 0900000104000582   
0601GLC9N       20240101001520100000005000 0900000104000587   
0601GLC9N       20240101001525100000005000 0900000104000591   
0601GLC9N       20240101001530100000005000 0900000104000595   
0601GLC9N       20240101001535100000005000 0900000104000599   
0601GLC9N       20240101001540100000005000 0900000104000604   
0601GLC9N       20240101001545100000005000 0900000104000608   
0601GLC9N       20240101001550100000005000 0900000104000613   
0601GLC9N       20240101001555100000005000 0900000104000618   
0601GLC9N       20240101001560100000005000 0900000104000622   
0601GLC9N       20240101001565100000005000 0900000104000626   
0601GLC9N       20240101001570100000005000 0900000104000631   
0601GLC9N       20240101001575100000005000 0900000104000635   
0601GLC9N       20240101001580100000005000 0900000104000639   
0601GLC9N       20240101001585100000005000 0900000104000644   
0601GLC9N       20240101001590100000005000 0900000104000649   
0601GLC9N       20240101001595100000005000 0900000104000653   
0601GLC9N       20240101001600100000005000 0900000104000656   
0601GLC9N       20240101001605100000005000 0900000104000661   
0601GLC9N       20240101001610100000005000 0900000104000665   
0601GLC9N       20240101001615100000005000 0900000104000670   
0601GLC9N       20240101001620100000005000 0900000104000674   
0601GLC9N       20240101001625100000005000 0900000104000678   
0601GLC9N       20240101001630100000005000 0900000104000682   
0601GLC9N       20240101001635100000005000 0900000104000687   
0601GLC9N       20240101001640100000005000 0900000104000691   
0601GLC9N       20240101001645100000005000 0900000104000695   
0601GLC9N       20240101001650100000005000 0900000104000700   
0601GLC9N       20240101001655100000005000 0900000104000704   
0601GLC9N       20240101001660100000005000 0900000104000708   
0601GLC9N       20240101001665100000005000 0900000104000713   
0601GLC9N       20240101001670100000005000 0900000104000717   
0601GLC9N       20240101001675100000005000 0900000104000721   
0601GLC9N       20240101001680100000005000 0900000104000725   
0601GLC9N       20240101001685100000005000 0900000104000729   
0601GLC9N       20240101001690100000005000 0900000104000733   
0601GLC9N       20240101001695100000005000 0900000104000738   
0601GLC9N       20240101001700100000005000 0900000104000742   
0601GLC9N       20240101001705100000005000 0900000104000746   
0601GLC9N       20240101001710100000005000 0900000104000750   
0601GLC9N       20240101001715100000005000 0900000104000755   
0601GLC9N       20240101001720100000005000 0900000104000759   
0601GLC9N       20240101001725100000005000 0900000104000763   
0601GLC9N       20240101001730100000005000 0900000104000768   
0601GLC9N       20240101001735100000005000 0900000104000772   
0601GLC9N       20240101001740100000005000 0900000104000776   
0601GLC9N       20240101001745100000005000 0900000104000780   
0601GLC9N       20240101001750100000005000 0900000104000784   
0601GLC9N       20240101001755100000005000 0900000104000788   
0601GLC9N       20240101001760100000005000 0900000104000793   
0601GLC9N       20240101001765100000005000 0900000104000797   
0601GLC9N       20240101001770100000005000 0900000104000801   
0601GLC9N       20240101001775100000005000 0900000104000806   
0601GLC9N       20240101001780100000005000 0900000104000810   
0601GLC9N       20240101001785100000005000 0900000104000814   
0601GLC9N       20240101001790100000005000 0900000104000818   
0601GLC9N       20240101001795100000005000 0900000104000823   
0601GLC9N       20240101001800100000005000 0900000104000827   
0601GLC9N       20240101001805100000005000 0900000104000832   
0601GLC9N       20240101001810100000005000 0900000104000836   
0601GLC9N       20240101001815100000005000 0900000104000840   
0601GLC9N       20240101001820100000005000 0900000104000845   
0601GLC9N       20240101001825100000005000 0900000104000850   
0601GLC9N       20240101001830100000005000 0900000104000854   
0601GLC9N       20240101001835100000005000 0900000104000859   
0601GLC9N       20240101001840100000005000 0900000104000864   
0601GLC9N       20240101001845100000005000 0900000104000868   
0601GLC9N       20240101001850100000005000 0900000104000873   
0601GLC9N       20240101001855100000005000 0900000104000878   
0601GLC9N       20240101001860100000005000 0900000104000882   
0601GLC9N       20240101001865100000005000 0900000104000886   
0601GLC9N       20240101001870100000005000 0900000104000891   
0601GLC9N       20240101001875100000005000 0900000104000895   
0601GLC9N       20240101001880100000005000 0900000104000900   
0601GLC9N       20240101001885100000005000 0900000104000905   
0601GLC9N       20240101001890100000005000 0900000104000909   
0601GLC9N       20240101001895100000005000 0900000104000913   
0601GLC9N       20240101001900100000005000 0900000104000918   
0601GLC9N       20240101001905100000005000 0900000104000922   
0601GLC9N       20240101001910100000005000 0900000104000927   
0601GLC9N       20240101001915100000005000 0900000104000931   
0601GLC9N       20240101001920100000005000 0900000104000935   
0601GLC9N       20240101001925100000005000 0900000104000940   
0601GLC9N       20240101001930100000005000 0900000104000944   
0601GLC9N       20240101001935100000005000 0900000104000949   
0601GLC9N       20240101001940100000005000 0900000104000952   
0601GLC9N       20240101001945100000005000 0900000104000957   
0601GLC9N       20240101001950100000005000 0900000104000961   
0601GLC9N       20240101001955100000005000 0900000104000965   
0601GLC9N       20240101001960100000005000 0900000104000970   
0601GLC9N       20240101001965100000005000 0900000104000974   
0601GLC9N       20240101001970100000005000 0900000104000978   
0601GLC9N       20240101001975100000005000 0900000104000982   
0601GLC9N       20240101001980100000005000 0900000104000986   
0601GLC9N       20240101001985100000005000 0900000104000990   
0601GLC9N       20240101001990100000005000 0900000104000995   
0601GLC9N       20240101001995100000005000 0900000104000998   
0601GLC9N       20240101002000100000005000 0900000104001002   
0601GLC9N       20240101002005100000005000 0900000104001006   
0601GLC9N       20240101002010100000005000 0900000104001011   
0601GLC9N       20240101002015100000005000 0900000104001014   
0601GLC9N       20240101002020100000005000 0900000104001018   
0601GLC9N       20240101002025100000005000 0900000104001022   
0601GLC9N       20240101002030100000005000 0900000104001026   
0601GLC9N       20240101002035100000005000 0900000104001030   
0601GLC9N       20240101002040100000005000 0900000104001034   
0601GLC9N       20240101002045100000005000 0900000104001038   
0601GLC9N       20240101002050100000005000 0900000104001042   
0601GLC9N       20240101002055100000005000 0900000104001046   
0601GLC9N       20240101002060100000005000 0900000104001050   
0601GLC9N       20240101002065100000005000 0900000104001054   
0601GLC9N       20240101002070100000005000 0900000104001059   
0601GLC9N       20240101002075100000005000 0900000104001062   
0601GLC9N       20240101002080100000005000 0900000104001066   
0601GLC9N       20240101002085100000005000 0900000104001071   
0601GLC9N       20240101002090100000005000 0900000104001074   
0601GLC9N       20240101002095100000005000 0900000104001078   
0601GLC9N       20240101002100100000005000 0900000104001082   
0601GLC9N       20240101002105100000005000 0900000104001086   
0601GLC9N       20240101002110100000005000 0900000104001089   
0601GLC9N       20240101002115100000005000 0900000104001094   
0601GLC9N       20240101002120100000005000 0900000104001097   
0601GLC9N       20240101002125100000005000 0900000104001101   
0601GLC9N       20240101002130100000005000 0900000104001105   
0601GLC9N       20240101002135100000005000 0900000104001109   
0601GLC9N       20240101002140100000005000 0900000104001112   
0601GLC9N       20240101002145100000005000 0900000104001116   
0601GLC9N       20240101002150100000005000 0900000104001120   
0601GLC9N       20240101002155100000005000 0900000104001124   
0601GLC9N       20240101002160100000005000 0900000104001127   
0601GLC9N       20240101002165100000005000 0900000104001131   
0601GLC9N       20240101002170100000005000 0900000104001135   
0601GLC9N       20240101002175100000005000 0900000104001138   
0601GLC9N       20240101002180100000005000 0900000104001142   
0601GLC9N       20240101002185100000005000 0900000104001146   
0601GLC9N       20240101002190100000005000 0900000104001149   
0601GLC9N       20240101002195100000005000 0900000104001153   
0601GLC9N       20240101002200100000005000 0900000104001156   
0601GLC9N       20240101002205100000005000 0900000104001160   
0601GLC9N       20240101002210100000005000 0900000104001163   
0601GLC9N       20240101002215100000005000 0900000104001167   
0601GLC9N       20240101002220100000005000 0900000104001170   
0601GLC9N       20240101002225100000005000 0900000104001174   
0601GLC9N       20240101002230100000005000 0900000104001177   
0601GLC9N       20240101002235100000005000 0900000104001181   
0601GLC9N       20240101002240100000005000 0900000104001185   
0601GLC9N       20240101002245100000005000 0900000104001188   
0601GLC9N       20240101002250100000005000 0900000104001191   
0601GLC9N       20240101002255100000005000 0900000104001195   
0601GLC9N       20240101002260100000005000 0900000104001198   
0601GLC9N       20240101002265100000005000 0900000104001201   
0601GLC9N       20240101002270100000005000 0900000104001205   
0601GLC9N       20240101002275100000005000 0900000104001208   
0601GLC9N       20240101002280100000005000 0900000104001211   
0601GLC9N       20240101002285100000005000 0900000104001215   
0601GLC9N       20240101002290100000005000 0900000104001218   
0601GLC9N       20240101002295100000005000 0900000104001221   
0601GLC9N       20240101002300100000005000 0900000104001225   
0601GLC9N       20240101002305100000005000 0900000104001228   
0601GLC9N       20240101002310100000005000 0900000104001231   
0601GLC9N       20240101002315100000005000 0900000104001235   
0601GLC9N       20240101002320100000005000 0900000104001238   
0601GLC9N       20240101002325100000005000 0900000104001241   
