00GE               20231025                                                                                   
0601GEH2N       20240101001820000000005000 0200000000001557   
0601GEH2N       20240101001825000000005000 0200000000001563   
0601GEH2N       20240101001830000000005000 0200000000001568   
0601GEH2N       20240101001835000000005000 0200000000001573   
0601GEH2N       20240101001840000000005000 0200000000001579   
0601GEH2N       20240101001845000000005000 0200000000001584   
0601GEH2N       20240101001850000000005000 0200000000001589   
0601GEH2N       20240101001855000000005000 0200000000001595   
0601GEH2N       20240101001860000000005000 0200000000001600   
0601GEH2N       20240101001865000000005000 0200000000001605   
0601GEH2N       20240101001870000000005000 0200000000001610   
0601GEH2N       20240101001875000000005000 0200000000001615   
0601GEH2N       20240101001880000000005000 0200000000001620   
0601GEH2N       20240101001885000000005000 0200000000001626   
0601GEH2N       20240101001890000000005000 0200000000001631   
0601GEH2N       20240101001895000000005000 0200000000001636   
0601GEH2N       20240101001900000000005000 0200000000001641   
0601GEH2N       20240101001905000000005000 0200000000001646   
0601GEH2N       20240101001910000000005000 0200000000001651   
0601GEH2N       20240101001915000000005000 0200000000001655   
0601GEH2N       20240101001920000000005000 0200000000001661   
0601GEH2N       20240101001925000000005000 0200000000001665   
0601GEH2N       20240101001930000000005000 0200000000001670   
0601GEH2N       20240101001935000000005000 0200000000001675   
0601GEH2N       20240101001940000000005000 0200000000001680   
0601GEH2N       20240101001945000000005000 0200000000001685   
0601GEH2N       20240101001950000000005000 0200000000001690   
0601GEH2N       20240101001955000000005000 0200000000001694   
0601GEH2N       20240101001960000000005000 0200000000001699   
0601GEH2N       20240101001965000000010000 0200000000001706   
0601GEH2N       20240101001975000000010000 0200000000001716   
0601GEH2N       20240101001985000000010000 0200000000001725   
0601GEH2N       20240101001995000000010000 0200000000001734   
0601GEH2N       20240101002005000000010000 0200000000001743   
0601GEH2N       20240101002015000000010000 0200000000001752   
0601GEH2N       20240101002025000000010000 0200000000001761   
0601GEH2N       20240101002035000000010000 0200000000001770   
0601GEH2N       20240101002045000000010000 0200000000001778   
0601GEH2N       20240101002055000000010000 0200000000001787   
0601GEH2N       20240101002065000000010000 0200000000001796   
0601GEH2N       20240101002075000000010000 0200000000001804   
0601GEH2N       20240101002085000000010000 0200000000001812   
0601GEH2N       20240101002095000000010000 0200000000001821   
0601GEH2N       20240101002105000000010000 0200000000001829   
0601GEH2N       20240101002115000000010000 0200000000001837   
0601GEH2N       20240101002125000000010000 0200000000001845   
0601GEH2N       20240101002135000000010000 0200000000001853   
0601GEH2N       20240101002145000000010000 0200000000001861   
0601GEH2N       20240101002155000000010000 0200000000001868   
0601GEH2N       20240101002165000000010000 0200000000001876   
0601GEH2N       20240101002175000000010000 0200000000001884   
0601GEH2N       20240101002185000000010000 0200000000001891   
0601GEH2N       20240101002195000000010000 0200000000001899   
0601GEH2N       20240101002205000000010000 0200000000001907   
0601GEH2N       20240101002215000000010000 0200000000001914   
0601GEH2N       20240101002225000000010000 0200000000001921   
0601GEH2N       20240101002235000000010000 0200000000001929   
0601GEH2N       20240101002245000000010000 0200000000001936   
0601GEH2N       20240101002255000000010000 0200000000001943   
0601GEH2N       20240101002265000000010000 0200000000001950   
0601GEH2N       20240101002275000000010000 0200000000001957   
0601GEH2N       20240101002285000000010000 0200000000001964   
0601GEH2N       20240101002295000000010000 0200000000001971   
0601GEH2N       20240101002305000000010000 0200000000001978   
0601GEH2N       20240101002315000000010000 0200000000001985   
0601GEH2N       20240101002325000000010000 0200000000001991   
0601GEH2N       20240101002335000000010000 0200000000001998   
0601GEH2N       20240101002345000000010000 0200000000002005   
0601GEH2N       20240101002355000000010000 0200000000002011   
0601GEH2N       20240101002365000000010000 0200000000002018   
0601GEH2N       20240101002375000000010000 0200000000002024   
0601GEH2N       20240101002385000000010000 0200000000002030   
0601GEH2N       20240101002395000000010000 0200000000002037   
0601GEH2N       20240101002405000000010000 0200000000002043   
0601GEH2N       20240101002415000000010000 0200000000002049   
0601GEH2N       20240101002425000000010000 0200000000002056   
0601GEH2N       20240101002435000000010000 0200000000002061   
0601GEH2N       20240101002445000000010000 0200000000002068   
0601GEH2N       20240101002455000000010000 0200000000002074   
0601GEH2N       20240101002465000000010000 0200000000002080   
0601GEH2N       20240101002475000000010000 0200000000002086   
0601GEH2N       20240101002485000000010000 0200000000002092   
0601GEH2N       20240101002495000000010000 0200000000002097   
0601GEH2N       20240101002505000000010000 0200000000002103   
0601GEH2N       20240101002515000000010000 0200000000002109   
0601GEH2N       20240101002525000000010000 0200000000002115   
0601GEH2N       20240101002535000000010000 0200000000002120   
0601GEH2N       20240101002545000000010000 0200000000002126   
0601GEH2N       20240101002555000000010000 0200000000002131   
0601GEH2N       20240101002565000000010000 0200000000002137   
0601GEH2N       20240101002575000000010000 0200000000002142   
0601GEH2N       20240101002585000000010000 0200000000002148   
0601GEH2N       20240101002595000000010000 0200000000002154   
0601GEH2N       20240101002605000000010000 0200000000002159   
0601GEH2N       20240101002615000000010000 0200000000002164   
0601GEH2N       20240101002625000000010000 0200000000002169   
0601GEH2N       20240101002635000000010000 0200000000002174   
0601GEH2N       20240101002645000000010000 0200000000002180   
0601GEH2N       20240101002655000000010000 0200000000002185   
0601GEH2N       20240101002665000000010000 0200000000002190   
0601GEH2N       20240101002675000000010000 0200000000002195   
0601GEH2N       20240101002685000000010000 0200000000002200   
0601GEH2N       20240101002695000000010000 0200000000002205   
0601GEH2N       20240101002705000000010000 0200000000002210   
0601GEH2N       20240101002715000000010000 0200000000002215   
0601GEH2N       20240101002725000000010000 0200000000002220   
0601GEH2N       20240101002735000000010000 0200000000002225   
0601GEH2N       20240101002745000000010000 0200000000002230   
0601GEH2N       20240101002755000000010000 0200000000002235   
0601GEH2N       20240101002765000000010000 0200000000002240   
0601GEH2N       20240101002775000000010000 0200000000002244   
0601GEH2N       20240101002785000000010000 0200000000002250   
0601GEH2N       20240101002795000000010000 0200000000002254   
0601GEH2N       20240101002805000000010000 0200000000002259   
0601GEH2N       20240101002815000000010000 0200000000002264   
0601GEH2N       20240101002825000000010000 0200000000002269   
0601GEH2N       20240101002835000000010000 0200000000002274   
0601GEH2N       20240101002845000000010000 0200000000002279   
0601GEH2N       20240101002855000000010000 0200000000002283   
0601GEH2N       20240101002865000000010000 0200000000002288   
0601GEH2N       20240101002875000000010000 0200000000002293   
0601GEH2N       20240101002885000000010000 0200000000002297   
0601GEH2N       20240101002895000000010000 0200000000002302   
0601GEH2N       20240101002905000000010000 0200000000002306   
0601GEH2N       20240101002915000000010000 0200000000002311   
0601GEH2N       20240101002925000000010000 0200000000002315   
0601GEH2N       20240101002935000000010000 0200000000002320   
0601GEH2N       20240101002945000000010000 0200000000002324   
0601GEH2N       20240101002955000000010000 0200000000002329   
0601GEH2N       20240101002965000000010000 0200000000002333   
0601GEH2N       20240101002975000000010000 0200000000002337   
0601GEH2N       20240101002985000000010000 0200000000002342   
0601GEH2N       20240101002995000000010000 0200000000002346   
0601GEH2N       20240101003005000000010000 0200000000002350   
0601GEH2N       20240101003015000000010000 0200000000002354   
0601GEH2N       20240101003025000000010000 0200000000002359   
0601GEH2N       20240101003035000000010000 0200000000002363   
0601GEH2N       20240101003045000000010000 0200000000002367   
0601GEH2N       20240101003055000000010000 0200000000002371   
0601GEH2N       20240101003065000000010000 0200000000002375   
0601GEH2N       20240101003075000000010000 0200000000002379   
0601GEH2N       20240101003085000000010000 0200000000002383   
0601GEH2N       20240101003095000000010000 0200000000002388   
0601GEH2N       20240101003105000000010000 0200000000002391   
0601GEH2N       20240101003115000000010000 0200000000002395   
0601GEH2N       20240101003125000000010000 0200000000002399   
0601GEH2N       20240101003135000000010000 0200000000002403   
0601GEH2N       20240101003145000000010000 0200000000002407   
0601GEH2N       20240101003155000000010000 0200000000002411   
0601GEH2N       20240101003165000000010000 0200000000002415   
0601GEH2N       20240101003175000000010000 0200000000002419   
0601GEH2N       20240101003185000000010000 0200000000002422   
0601GEH2N       20240101003195000000010000 0200000000002426   
0601GEH2N       20240101003205000000010000 0200000000002430   
0601GEH2N       20240101003215000000010000 0200000000002434   
0601GEH2N       20240101003225000000010000 0200000000002437   
0601GEH2N       20240101003235000000010000 0200000000002441   
0601GEH2N       20240101003245000000010000 0200000000002445   
0601GEH2N       20240101003255000000010000 0200000000002448   
0601GEH2N       20240101003265000000010000 0200000000002452   
0601GEH2N       20240101003275000000010000 0200000000002455   
0601GEH2N       20240101003285000000010000 0200000000002459   
0601GEH2N       20240101003295000000010000 0200000000002463   
0601GEH2N       20240101003305000000010000 0200000000002466   
0601GEH2N       20240101003315000000010000 0200000000002470   
0601GEH2N       20240101003325000000010000 0200000000002473   
0601GEH2N       20240101003335000000010000 0200000000002477   
