00VD               20231221                                                                                   
0601VDC4N       20240101001455100000005000 0400000000001359   
0601VDC4N       20240101001460100000005000 0400000000001362   
0601VDC4N       20240101001465100000005000 0400000000001368   
0601VDC4N       20240101001470100000005000 0400000000001371   
0601VDC4N       20240101001475100000005000 0400000000001376   
0601VDC4N       20240101001480100000005000 0400000000001380   
0601VDC4N       20240101001485100000005000 0400000000001385   
0601VDC4N       20240101001490100000005000 0400000000001389   
0601VDC4N       20240101001495100000005000 0400000000001395   
0601VDC4N       20240101001500100000005000 0400000000001399   
0601VDC4N       20240101001505100000005000 0400000000001402   
0601VDC4N       20240101001510100000005000 0400000000001408   
0601VDC4N       20240101001515100000005000 0400000000001413   
0601VDC4N       20240101001520100000005000 0400000000001417   
0601VDC4N       20240101001525100000005000 0400000000001422   
0601VDC4N       20240101001530100000005000 0400000000001426   
0601VDC4N       20240101001535100000005000 0400000000001429   
0601VDC4N       20240101001540100000005000 0400000000001435   
0601VDC4N       20240101001545100000005000 0400000000001438   
0601VDC4N       20240101001550100000005000 0400000000001443   
0601VDC4N       20240101001555100000005000 0400000000001447   
0601VDC4N       20240101001560100000005000 0400000000001452   
0601VDC4N       20240101001565100000005000 0400000000001455   
0601VDC4N       20240101001570100000005000 0400000000001460   
0601VDC4N       20240101001575100000005000 0400000000001465   
0601VDC4N       20240101001580100000005000 0400000000001468   
0601VDC4N       20240101001585100000005000 0400000000001473   
0601VDC4N       20240101001590100000005000 0400000000001476   
0601VDC4N       20240101001595100000005000 0400000000001481   
0601VDC4N       20240101001600100000005000 0400000000001485   
0601VDC4N       20240101001605100000005000 0400000000001489   
0601VDC4N       20240101001610100000005000 0400000000001493   
0601VDC4N       20240101001615100000005000 0400000000001497   
0601VDC4N       20240101001620100000005000 0400000000001501   
0601VDC4N       20240101001625100000005000 0400000000001505   
0601VDC4N       20240101001630100000005000 0400000000001509   
0601VDC4N       20240101001635100000005000 0400000000001512   
0601VDC4N       20240101001640100000005000 0400000000001515   
0601VDC4N       20240101001645100000005000 0400000000001518   
0601VDC4N       20240101001650100000005000 0400000000001523   
0601VDC4N       20240101001655100000005000 0400000000001526   
0601VDC4N       20240101001660100000005000 0400000000001529   
0601VDC4N       20240101001665100000005000 0400000000001533   
0601VDC4N       20240101001670100000005000 0400000000001536   
0601VDC4N       20240101001675100000005000 0400000000001541   
0601VDC4N       20240101001680100000005000 0400000000001544   
0601VDC4N       20240101001685100000005000 0400000000001548   
0601VDC4N       20240101001690100000005000 0400000000001551   
0601VDC4N       20240101001695100000005000 0400000000001554   
0601VDC4N       20240101001700100000005000 0400000000001558   
0601VDC4N       20240101001705100000005000 0400000000001561   
0601VDC4N       20240101001710100000005000 0400000000001564   
0601VDC4N       20240101001715100000005000 0400000000001568   
0601VDC4N       20240101001720100000005000 0400000000001571   
0601VDC4N       20240101001725100000005000 0400000000001575   
0601VDC4N       20240101001730100000005000 0400000000001578   
0601VDC4N       20240101001735100000005000 0400000000001580   
0601VDC4N       20240101001740100000005000 0400000000001585   
0601VDC4N       20240101001745100000005000 0400000000001588   
0601VDC4N       20240101001750100000005000 0400000000001591   
0601VDC4N       20240101001755100000005000 0400000000001594   
0601VDC4N       20240101001760100000005000 0400000000001598   
0601VDC4N       20240101001765100000005000 0400000000001600   
0601VDC4N       20240101001770100000005000 0400000000001604   
0601VDC4N       20240101001775100000005000 0400000000001607   
0601VDC4N       20240101001780100000005000 0400000000001610   
0601VDC4N       20240101001785100000005000 0400000000001613   
0601VDC4N       20240101001790100000005000 0400000000001618   
0601VDC4N       20240101001795100000005000 0400000000001621   
0601VDC4N       20240101001800100000005000 0400000000001625   
0601VDC4N       20240101001805100000005000 0400000000001629   
0601VDC4N       20240101001810100000005000 0400000000001633   
0601VDC4N       20240101001815100000005000 0400000000001635   
0601VDC4N       20240101001820100000005000 0400000000001639   
0601VDC4N       20240101001825100000005000 0400000000001642   
0601VDC4N       20240101001830100000005000 0400000000001646   
0601VDC4N       20240101001835100000005000 0400000000001650   
0601VDC4N       20240101001840100000005000 0400000000001653   
0601VDC4N       20240101001845100000005000 0400000000001655   
0601VDC4N       20240101001850100000005000 0400000000001660   
0601VDC4N       20240101001855100000005000 0400000000001663   
0601VDC4N       20240101001860100000005000 0400000000001666   
0601VDC4N       20240101001865100000005000 0400000000001670   
0601VDC4N       20240101001870100000005000 0400000000001672   
0601VDC4N       20240101001875100000005000 0400000000001676   
0601VDC4N       20240101001880100000005000 0400000000001680   
0601VDC4N       20240101001885100000005000 0400000000001683   
0601VDC4N       20240101001890100000005000 0400000000001685   
0601VDC4N       20240101001895100000005000 0400000000001689   
0601VDC4N       20240101001900100000005000 0400000000001693   
0601VDC4N       20240101001905100000005000 0400000000001696   
0601VDC4N       20240101001910100000005000 0400000000001698   
0601VDC4N       20240101001915100000005000 0400000000001702   
0601VDC4N       20240101001920100000005000 0400000000001705   
0601VDC4N       20240101001925100000005000 0400000000001709   
0601VDC4N       20240101001930100000005000 0400000000001711   
0601VDC4N       20240101001935100000005000 0400000000001715   
0601VDC4N       20240101001940100000005000 0400000000001717   
0601VDC4N       20240101001945100000005000 0400000000001721   
0601VDC4N       20240101001950100000005000 0400000000001724   
0601VDC4N       20240101001955100000005000 0400000000001726   
0601VDC4N       20240101001960100000005000 0400000000001731   
0601VDC4N       20240101001965100000005000 0400000000001734   
0601VDC4N       20240101001970100000005000 0400000000001735   
0601VDC4N       20240101001975100000005000 0400000000001740   
0601VDC4N       20240101001980100000005000 0400000000001743   
0601VDC4N       20240101001985100000005000 0400000000001744   
0601VDC4N       20240101001990100000005000 0400000000001749   
0601VDC4N       20240101001995100000005000 0400000000001751   
0601VDC4N       20240101002000100000050000 0400000000001766   
0601VDC4N       20240101002050100000050000 0400000000001795   
0601VDC4N       20240101002100100000050000 0400000000001821   
0601VDC4N       20240101002150100000050000 0400000000001848   
0601VDC4N       20240101002200100000050000 0400000000001873   
0601VDC4N       20240101002250100000050000 0400000000001897   
0601VDC4N       20240101002300100000050000 0400000000001921   
0601VDC4N       20240101002350100000050000 0400000000001943   
0601VDC4N       20240101002400100000050000 0400000000001975   
0601VDC4N       20240101002450100000050000 0400000000002010   
0601VDC4N       20240101002500100000050000 0400000000002044   
0601VDC4N       20240101002550100000050000 0400000000002074   
0601VDC4N       20240101002600100000050000 0400000000002104   
0601VDC4N       20240101002650100000050000 0400000000002133   
0601VDC4N       20240101002700100000050000 0400000000002166   
0601VDC4N       20240101002750100000050000 0400000000002196   
0601VDC4N       20240101002800100000050000 0400000000002226   
0601VDC4N       20240101002850100000050000 0400000000002253   
0601VDC4N       20240101002900100000050000 0400000000002281   
0601VDC4N       20240101002950100000050000 0400000000002308   
0601VDC4N       20240101003000100000050000 0400000000002334   
0601VDC4N       20240101003050100000050000 0400000000002360   
0601VDC4N       20240101003100100000050000 0400000000002384   
0601VDC4N       20240101003150100000050000 0400000000002408   
0601VDC4N       20240101003200100000050000 0400000000002431   
0601VDC4N       20240101003250100000050000 0400000000002452   
0601VDC4N       20240101003300100000050000 0400000000002473   
0601VDC4N       20240101003350100000050000 0400000000002494   
0601VDC4N       20240101003400100000050000 0400000000002514   
0601VDC4N       20240101003450100000050000 0400000000002534   
0601VDC4N       20240101003500100000050000 0400000000002555   
0601VDC4N       20240101003550100000050000 0400000000002573   
0601VDC4N       20240101003600100000050000 0400000000002593   
0601VDC4N       20240101003650100000050000 0400000000002610   
0601VDC4N       20240101003700100000050000 0400000000002628   
0601VDC4N       20240101003750100000050000 0400000000002645   
0601VDC4N       20240101003800100000050000 0400000000002661   
0601VDC4N       20240101003850100000050000 0400000000002677   
0601VDC4N       20240101003900100000050000 0400000000002694   
0601VDC4N       20240101003950100000050000 0400000000002711   
0601VDC4N       20240101004000100000050000 0400000000002726   
0601VDC4N       20240101004050100000050000 0400000000002743   
0601VDC4N       20240101004100100000050000 0400000000002758   
0601VDC4N       20240101004150100000050000 0400000000002772   
0601VDC4N       20240101004200100000050000 0400000000002786   
0601VDC4N       20240101004250100000050000 0400000000002800   
0601VDC4N       20240101004300100000050000 0400000000002813   
0601VDC4N       20240101004350100000050000 0400000000002827   
0601VDC4N       20240101004400100000050000 0400000000002841   
0601VDC4N       20240101004450100000050000 0400000000002854   
0601VDC4N       20240101004500100000050000 0400000000002868   
0601VDC4N       20240101004550100000050000 0400000000002881   
0601VDC4N       20240101004600100000050000 0400000000002894   
0601VDC4N       20240101004650100000050000 0400000000002906   
0601VDC4N       20240101004700100000050000 0400000000002919   
0601VDC4N       20240101004750100000050000 0400000000002930   
0601VDC4N       20240101004800100000050000 0400000000002942   
0601VDC4N       20240101004850100000050000 0400000000002953   
